Age,Make,Model,Price,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
6,Honda,Jazz V Petrol,8515,24003,Petrol,Manual,Bangalore,Brown,First,Individual,1199,89.0,4800,FWD,3955.0,1694.0,1544.0,5.0,40.0
6,Tata,Nexon XZ Plus Diesel,12025,28000,Diesel,Manual,Bangalore,Red,First,Individual,1497,108.0,1500,FWD,3994.0,1811.0,1607.0,5.0,44.0
6,Hyundai,Elite i20 Asta 1.4 CRDI,8970,65000,Diesel,Manual,Ahmedabad,White,First,Individual,1396,89.0,1500,FWD,3985.0,1734.0,1505.0,5.0,45.0
4,Mahindra,XUV500 W11,19500,75000,Diesel,Manual,Kota,White,First,Individual,2179,153.0,1750,FWD,4585.0,1890.0,1785.0,7.0,70.0
8,Maruti Suzuki,Ertiga ZDi,8125,45000,Diesel,Manual,Gurgaon,Grey,Second,Individual,1248,89.0,1750,FWD,4265.0,1695.0,1685.0,7.0,45.0
5,Hyundai,Verna 1.6 CRDI SX (O),10985,71000,Diesel,Manual,Gurgaon,White,Second,Individual,1582,126.0,1900,FWD,4375.0,1700.0,1475.0,5.0,43.0
5,Honda,BR-V V CVT Petrol,9685,54000,Petrol,Automatic,Kolkata,Silver,First,Individual,1497,117.0,4600,FWD,4453.0,1735.0,1666.0,7.0,42.0
8,Mahindra,TUV300 T6 Plus AMT,8450,49776,Diesel,Automatic,Mumbai,White,First,Individual,1493,84.0,1500,RWD,3995.0,1835.0,1839.0,7.0,60.0
6,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],8320,61000,Diesel,Manual,Kanpur,Maroon,First,Individual,1248,89.0,1750,FWD,3995.0,1790.0,1640.0,5.0,48.0
6,Volvo,V40 D3 R-Design,26650,68000,Diesel,Automatic,Mumbai,White,Second,Corporate,1984,150.0,1500,FWD,4370.0,1783.0,1458.0,5.0,60.0
9,Maruti Suzuki,Celerio VXi AMT,5135,47884,Petrol,Automatic,Pune,Red,First,Individual,998,67.0,3500,FWD,3600.0,1600.0,1560.0,5.0,35.0
6,Skoda,Octavia 1.8 TSI Style Plus AT [2017],18070,56000,Petrol,Automatic,Navi Mumbai,White,First,Individual,1798,177.0,1250,FWD,4670.0,1814.0,1476.0,5.0,50.0
13,Honda,City 1.5 V MT,4745,58424,Petrol,Manual,Hyderabad,Gold,First,Individual,1497,118.0,4600,FWD,4420.0,1695.0,1480.0,5.0,42.0
6,Hyundai,Xcent S 1.1 CRDi Special Edition,5863,55000,Diesel,Manual,Ahmedabad,White,First,Individual,1120,71.0,1750,FWD,3995.0,1660.0,1520.0,5.0,43.0
6,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],27950,45000,Diesel,Automatic,Mumbai,Grey,First,Individual,2755,172.0,1200,RWD,4735.0,1830.0,1795.0,7.0,55.0
5,Skoda,Rapid 1.6 MPI Active,11440,47000,Petrol,Manual,Coimbatore,White,First,Individual,1598,104.0,3800,FWD,4386.0,1699.0,1466.0,5.0,55.0
4,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,15340,38000,Petrol,Automatic,Bangalore,White,First,Individual,1591,121.0,4200,FWD,4370.0,1700.0,1475.0,5.0,43.0
7,Maruti Suzuki,Alto 800 Lxi,3705,17000,Petrol,Manual,Lucknow,White,First,Individual,796,47.0,3500,FWD,3395.0,1490.0,1475.0,5.0,35.0
5,Hyundai,Verna 1.6 CRDI SX,12025,925000,Diesel,Manual,Karnal,White,First,Individual,1582,126.0,1900,FWD,4375.0,1700.0,1475.0,5.0,43.0
4,Ford,Aspire Titanium1.5 TDCi [2018-2020],8775,35000,Diesel,Manual,Bhopal,White,First,Individual,1498,99.0,1750,FWD,3995.0,1704.0,1525.0,5.0,40.0
8,MINI,Cooper D 5 Door,32500,34303,Diesel,Automatic,Bangalore,Yellow,Second,Individual,1496,114.0,1750,FWD,3982.0,1727.0,1425.0,5.0,44.0
4,Audi,A6 35 TDI Matrix,47775,34000,Diesel,Automatic,Ghaziabad,Black,First,Individual,1968,190.0,1750,FWD,4933.0,1874.0,1455.0,5.0,75.0
1,Hyundai,Alcazar Signature (O) 7 Seater 1.5 Diesel AT,31200,8000,Diesel,Automatic,Hyderabad,White,First,Individual,1493,113.0,1500,FWD,4500.0,1790.0,1675.0,7.0,50.0
3,Kia,Seltos HTK 1.5 Diesel [2020-2021],16900,27000,Diesel,Manual,Jaipur,Silver,First,Individual,1493,113.0,1500,FWD,4315.0,1800.0,1645.0,5.0,50.0
2,Hyundai,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,10725,6600,Petrol,Automatic,Hyderabad,Blue,First,Individual,1197,82.0,4000,FWD,3805.0,1680.0,1520.0,5.0,37.0
8,Toyota,Innova 2.5 GX BS IV 8 STR,11687,125000,Diesel,Manual,Mumbai,Silver,Third,Individual,2494,101.0,1200,RWD,4585.0,1765.0,1760.0,8.0,55.0
2,Maruti Suzuki,Alto 800 VXi,5330,13424,Petrol,Manual,Ranga Reddy,Silver,First,Individual,796,47.0,3500,FWD,3445.0,1515.0,1475.0,5.0,35.0
8,Maruti Suzuki,Alto 800 Lxi CNG,3757,78000,CNG,Manual,Mumbai,White,First,Individual,796,47.0,3500,FWD,3395.0,1490.0,1475.0,5.0,35.0
12,Maruti Suzuki,Alto LXi,3640,69276,Petrol,Manual,Hyderabad,Gold,First,Individual,998,67.0,3500,FWD,3620.0,1475.0,1460.0,5.0,35.0
6,Hyundai,Verna SX (O) 1.6 CRDi,10556,31000,Diesel,Manual,Kolkata,White,First,Individual,1582,126.0,1500,FWD,4440.0,1729.0,1475.0,5.0,45.0
6,BMW,5-Series 530d M Sport [2017-2019],70200,33000,Diesel,Automatic,Bangalore,White,Second,Individual,2993,261.0,2000,RWD,4936.0,1868.0,1479.0,4.0,78.0
9,Volkswagen,Polo Highline1.5L (D),8125,54000,Diesel,Manual,Bangalore,Grey,First,Individual,1498,89.0,1500,FWD,3971.0,1682.0,1469.0,5.0,45.0
6,Maruti Suzuki,Vitara Brezza ZDi,9425,75000,Diesel,Manual,Ambala Cantt,White,First,Individual,1248,89.0,1750,FWD,3995.0,1790.0,1640.0,5.0,48.0
6,BMW,X3 20d M Sport,54535,63651,Diesel,Automatic,Bangalore,White,First,Individual,1995,190.0,1750,AWD,4657.0,1881.0,1678.0,5.0,67.0
9,Audi,Q3 35 TDI Premium Plus + Sunroof,18850,71796,Diesel,Automatic,Bangalore,Blue,Third,Individual,1968,174.0,1750,AWD,4385.0,1831.0,1608.0,5.0,64.0
9,Nissan,Terrano XE (D),5525,74000,Diesel,Manual,Gurgaon,Silver,Second,Individual,1461,84.0,1900,FWD,4331.0,1822.0,1671.0,5.0,50.0
10,Hyundai,Eon Sportz,3250,82461,Petrol,Manual,Hyderabad,Red,First,Individual,814,55.0,4000,FWD,3495.0,1550.0,1500.0,5.0,32.0
5,Maruti Suzuki,DZire VDi,10400,66000,Diesel,Manual,Pune,Gold,First,Individual,1248,74.0,2000,FWD,3995.0,1735.0,1515.0,5.0,37.0
8,Mahindra,Scorpio S10,11375,87000,Diesel,Manual,Varanasi,White,First,Individual,2179,120.0,1800,RWD,4456.0,1820.0,1995.0,8.0,60.0
7,Mercedes-Benz,GLA 200 d Sport,29575,61109,Diesel,Automatic,Bangalore,Brown,Second,Individual,2143,134.0,1600,FWD,4424.0,1804.0,1494.0,5.0,50.0
4,Tata,Tiago NRG Petrol,6825,32000,Petrol,Manual,Noida,Bronze,First,Individual,1199,84.0,3500,FWD,3793.0,1665.0,1587.0,5.0,35.0
2,Mercedes-Benz,S-Class S 450,260000,6600,Petrol,Automatic,Delhi,White,First,Individual,2996,362.0,1800,RWD,5246.0,1899.0,1494.0,5.0,80.0
2,Mahindra,Thar LX 4-STR Hard Top Petrol MT,19760,14000,Petrol,Manual,Delhi,Brown,First,Individual,1997,150.0,1250,AWD,3985.0,1820.0,1844.0,4.0,57.0
14,Hyundai,i10 Magna,2210,135797,Petrol,Manual,Lucknow,Silver,Second,Individual,1086,67.0,2800,FWD,3565.0,1595.0,1550.0,5.0,35.0
4,Ford,Endeavour Titanium Plus 3.2 4x4 AT,42900,42475,Diesel,Automatic,Pune,Silver,First,Individual,3198,197.0,1750,AWD,4903.0,1869.0,1837.0,7.0,80.0
5,Maruti Suzuki,Celerio ZXi AMT [2017-2019],7475,27239,Petrol,Automatic,Bangalore,Orange,First,Individual,998,67.0,3500,FWD,3600.0,1600.0,1560.0,5.0,35.0
10,Chevrolet,Spark LS 1.0 BS-III,2470,66000,Petrol,Manual,Lucknow,White,First,Individual,995,62.0,4200,FWD,3495.0,1495.0,1518.0,5.0,38.0
1,Hyundai,Grand i10 NIOS Sportz 1.2 Kappa VTVT,9815,2272,Petrol,Manual,Hyderabad,White,First,Individual,1197,82.0,4000,FWD,3805.0,1680.0,1520.0,5.0,37.0
8,Honda,CR-V 2.0L 2WD AT,14690,50000,Petrol,Automatic,Mumbai,Brown,First,Individual,1997,154.0,4300,FWD,4545.0,1820.0,1685.0,5.0,58.0
6,Maruti Suzuki,Swift DZire LXI,7930,38674,Petrol,Manual,Navi Mumbai,Red,First,Individual,1197,83.0,4000,FWD,3995.0,1695.0,1555.0,5.0,42.0
7,Audi,Q3 35 TDI Premium Plus + Sunroof,24375,40000,Diesel,Automatic,Delhi,White,First,Individual,1968,174.0,1750,AWD,4385.0,1831.0,1608.0,5.0,64.0
2,Maruti Suzuki,Alto 800 Lxi CNG,6240,14000,CNG,Manual,Mohali,Grey,First,Individual,796,47.0,3500,FWD,3395.0,1490.0,1475.0,5.0,35.0
4,Renault,Kwid 1.0 RXL [2017-2019],4745,32000,Petrol,Manual,Mumbai,Brown,First,Individual,999,67.0,4250,FWD,3679.0,1579.0,1478.0,5.0,28.0
6,Ford,Ecosport Titanium+ 1.5L TDCi,9685,82000,Diesel,Manual,Jaipur,White,First,Individual,1498,99.0,1750,FWD,3999.0,1765.0,1708.0,5.0,52.0
10,Mercedes-Benz,B-class B180 Sports,14950,52000,Petrol,Automatic,Delhi,Silver,Second,Individual,1595,120.0,1250,FWD,4359.0,2010.0,1557.0,5.0,50.0
9,Hyundai,Xcent SX 1.1 CRDi (O),2600,56000,Diesel,Manual,Delhi,White,Third,Individual,1120,71.0,1750,FWD,3995.0,1660.0,1520.0,5.0,43.0
7,Honda,City VX CVT,10075,42000,Petrol,Automatic,Mumbai,Brown,First,Individual,1497,117.0,4600,FWD,4440.0,1695.0,1495.0,5.0,40.0
7,Hyundai,Creta SX Plus 1.6  Petrol,11180,57983,Petrol,Manual,Mumbai,White,First,Individual,1591,122.0,4850,FWD,4270.0,1780.0,1630.0,5.0,60.0
5,Audi,A3 35 TFSI Premium Plus,27170,15600,Petrol,Automatic,Lucknow,White,First,Corporate,1395,148.0,1500,FWD,4456.0,1796.0,1416.0,5.0,50.0
4,Hyundai,Verna 1.6 CRDI SX,14300,26000,Diesel,Manual,Patna,White,First,Individual,1582,126.0,1900,FWD,4375.0,1700.0,1475.0,5.0,43.0
2,Mercedes-Benz,S-Class S 350D [2018-2020],240500,5000,Diesel,Automatic,Pune,White,UnRegistered Car,Individual,2925,282.0,1600,RWD,5246.0,1899.0,1494.0,5.0,70.0
12,Maruti Suzuki,Swift DZire VDI,3380,90000,Diesel,Manual,Chandigarh,White,Second,Individual,1248,74.0,2000,FWD,3995.0,1695.0,1555.0,5.0,42.0
7,Mercedes-Benz,E-Class E 250 CDI Avantgarde,34970,43323,Diesel,Automatic,Chandigarh,Silver,Second,Individual,2143,204.0,1600,RWD,4879.0,1854.0,1474.0,5.0,80.0
3,Skoda,Octavia 2.0 TDI L&K,18200,94182,Diesel,Automatic,Kanpur,Grey,First,Individual,1968,141.0,1750,FWD,4670.0,1814.0,1476.0,5.0,50.0
1,Hyundai,Santro Sportz [2018-2020],6695,3395,Petrol,Manual,Ludhiana,Others,First,Individual,1086,68.0,4500,FWD,3610.0,1645.0,1560.0,5.0,35.0
9,Maruti Suzuki,Ertiga VDi,7800,53213,Diesel,Manual,Patna,White,First,Individual,1248,89.0,1750,FWD,4265.0,1695.0,1685.0,7.0,45.0
6,Ford,Endeavour Titanium 3.2 4x4 AT,26000,93000,Diesel,Automatic,Ahmedabad,White,First,Individual,3198,197.0,1750,AWD,4892.0,1860.0,1837.0,7.0,80.0
5,Jaguar,XE Prestige Diesel,37050,45000,Diesel,Automatic,Dehradun,White,First,Individual,1999,177.0,1750,RWD,4795.0,1967.0,1416.0,5.0,56.0
6,Toyota,Fortuner 2.8 4x4 AT [2016-2020],41600,110000,Diesel,Automatic,Chandigarh,Grey,First,Individual,2755,174.0,1600,AWD,4795.0,1855.0,1835.0,7.0,80.0
7,Toyota,Corolla Altis GL Petrol,13975,70000,Petrol,Manual,Delhi,White,First,Individual,1798,138.0,4000,FWD,4620.0,1775.0,1475.0,5.0,55.0
3,Tata,Altroz XT Petrol,7475,40000,Petrol,Manual,Kolkata,White,First,Individual,1199,85.0,3300,FWD,3990.0,1755.0,1523.0,5.0,37.0
5,Volvo,XC40 D4 R-Design,51350,52000,Diesel,Automatic,Bangalore,White,First,Individual,1969,190.0,1750,AWD,4425.0,1863.0,1652.0,5.0,54.0
4,Maruti Suzuki,Ciaz Delta Hybrid 1.5 [2018-2020],9750,6200,Petrol,Manual,Mumbai,Blue,First,Individual,1462,103.0,4400,FWD,4490.0,1730.0,1485.0,5.0,43.0
6,Honda,WR-V VX MT Diesel,9815,75650,Diesel,Manual,Thane,White,First,Individual,1498,99.0,1750,FWD,3999.0,1734.0,1601.0,5.0,40.0
13,Hyundai,i10 Sportz 1.2,2470,60000,Petrol,Manual,Roorkee,White,Third,Individual,1197,80.0,4000,FWD,3565.0,1595.0,1550.0,5.0,35.0
9,Maruti Suzuki,Swift DZire VDI,5525,89000,Diesel,Manual,Lucknow,White,First,Individual,1248,74.0,2000,FWD,3995.0,1695.0,1555.0,5.0,42.0
4,Maruti Suzuki,Alto 800 Lxi CNG,5070,56000,CNG,Manual,Ahmedabad,White,First,Individual,796,47.0,3500,FWD,3395.0,1490.0,1475.0,5.0,35.0
6,Hyundai,Verna 1.6 CRDI SX,11115,57000,Diesel,Manual,Bangalore,Grey,Second,Individual,1582,126.0,1900,FWD,4375.0,1700.0,1475.0,5.0,43.0
11,Hyundai,Eon Era +,2925,56000,Petrol,Manual,Meerut,Grey,First,Individual,814,55.0,4000,FWD,3495.0,1550.0,1500.0,5.0,32.0
7,Audi,A6 35 TDI Matrix,31525,60000,Diesel,Automatic,Mumbai,White,First,Individual,1968,190.0,1750,FWD,4933.0,1874.0,1455.0,5.0,75.0
4,Mahindra,Scorpio S9 2WD 7 STR,16510,61805,Diesel,Manual,Guwahati,White,First,Individual,2179,140.0,1500,RWD,4456.0,1820.0,1995.0,7.0,60.0
9,Maruti Suzuki,Wagon R LXI CNG (O),4225,58000,CNG,Manual,Delhi,Red,Second,Individual,998,58.0,3500,FWD,3599.0,1495.0,1700.0,5.0,35.0
4,Tata,Nexon XM,9750,33000,Petrol,Manual,Delhi,Silver,First,Individual,1198,108.0,1750,FWD,3994.0,1811.0,1607.0,5.0,44.0
9,Maruti Suzuki,Celerio ZXi AMT [2019-2020],5850,48000,Petrol,Automatic,Mumbai,Silver,First,Individual,998,67.0,3500,FWD,3695.0,1600.0,1560.0,5.0,35.0
3,MG,Hector Sharp 2.0 Diesel [2019-2020],22230,12400,Diesel,Manual,Mohali,Grey,First,Individual,1956,169.0,1750,FWD,4655.0,1835.0,1760.0,5.0,60.0
8,Hyundai,Creta 1.6 SX (O),11323,64000,Diesel,Manual,Ahmedabad,White,First,Individual,1582,126.0,1900,FWD,4270.0,1780.0,1630.0,5.0,60.0
2,Maruti Suzuki,Wagon R LXI CNG (O),8125,18000,CNG,Manual,Delhi,Silver,First,Individual,998,58.0,3500,FWD,3599.0,1495.0,1700.0,5.0,35.0
7,Mahindra,KUV100 K6 D 6 STR [2016-2017],6435,53376,Diesel,Manual,Bangalore,Orange,First,Individual,1198,77.0,1750,FWD,3675.0,1715.0,1655.0,6.0,35.0
7,Honda,City V Diesel,7800,70000,Diesel,Manual,Kanpur,Silver,First,Individual,1498,99.0,1750,FWD,4440.0,1695.0,1495.0,5.0,40.0
9,Hyundai,Verna Fluidic 1.6 CRDi SX,7735,65123,Diesel,Manual,Patna,Black,First,Individual,1582,126.0,1900,FWD,4370.0,1700.0,1475.0,5.0,43.0
9,Honda,Amaze 1.2 S i-VTEC,5525,58600,Petrol,Manual,Pune,Red,First,Individual,1198,87.0,4500,FWD,3990.0,1680.0,1505.0,5.0,35.0
2,Hyundai,Venue SX (O) 1.0 Turbo iMT,13650,7500,Petrol,Manual,Hyderabad,Blue,First,Individual,998,118.0,1500,FWD,3995.0,1770.0,1605.0,5.0,45.0
4,Hyundai,Creta SX 1.6 CRDi,16887,39000,Diesel,Manual,Mumbai,White,First,Individual,1582,126.0,1500,FWD,4270.0,1780.0,1665.0,5.0,55.0
14,Hyundai,i10 Magna,2275,23000,Petrol,Manual,Mumbai,Red,First,Individual,1086,67.0,2800,FWD,3565.0,1595.0,1550.0,5.0,35.0
4,Maruti Suzuki,XL6 Zeta MT Petrol,12935,27900,Petrol,Manual,Mumbai,Brown,First,Individual,1462,103.0,4400,FWD,4445.0,1775.0,1700.0,6.0,45.0
4,Maruti Suzuki,Ertiga VXI CNG,13325,42000,CNG,Manual,Delhi,Brown,First,Individual,1373,94.0,4000,FWD,4296.0,1695.0,1685.0,7.0,45.0
7,Renault,Kwid 1.0 RXT [2016-2019],3445,122000,Petrol,Manual,Coimbatore,Red,First,Individual,999,67.0,4250,FWD,3679.0,1579.0,1478.0,5.0,28.0
8,Maruti Suzuki,Baleno Sigma 1.2,6175,48000,Petrol,Manual,Navi Mumbai,Grey,First,Individual,1197,83.0,4000,FWD,3995.0,1745.0,1500.0,5.0,37.0
5,Hyundai,Elite i20 Sportz 1.2 (O),8580,9000,Petrol,Manual,Mumbai,Grey,First,Individual,1197,82.0,4000,FWD,3985.0,1734.0,1505.0,5.0,45.0
4,Renault,Kwid 1.0 RXT AMT Opt,6370,32000,Petrol,Automatic,Coimbatore,Bronze,First,Individual,999,67.0,4250,FWD,3679.0,1579.0,1478.0,5.0,28.0
5,Toyota,Innova 2.7 GX AT 7 STR [2016-2020],25350,54000,Petrol,Automatic,Mumbai,Silver,First,Individual,2694,164.0,4000,RWD,4735.0,1830.0,1795.0,7.0,65.0
11,Nissan,Sunny XL,4095,57000,Petrol,Manual,Amritsar,White,First,Individual,1498,98.0,4000,FWD,4425.0,1695.0,1505.0,5.0,41.0
6,Mercedes-Benz,GLE 250 d,54470,90000,Diesel,Automatic,Ludhiana,Black,First,Individual,2143,201.0,1600,AWD,4819.0,2141.0,1796.0,5.0,93.0
7,Honda,Brio S MT,4433,49000,Petrol,Manual,Mumbai,White,First,Individual,1198,87.0,4500,FWD,3610.0,1680.0,1500.0,5.0,35.0
5,Maruti Suzuki,Vitara Brezza ZDi Plus,12350,71000,Diesel,Manual,Udupi,White,Second,Individual,1248,89.0,1750,FWD,3995.0,1790.0,1640.0,5.0,48.0
9,Maruti Suzuki,Swift VXi,5330,20000,Petrol,Manual,Mumbai,Grey,Second,Individual,1197,85.0,4000,FWD,3850.0,1695.0,1530.0,5.0,42.0
2,Maruti Suzuki,Ciaz Zeta 1.3 Hybrid,13650,5000,Diesel,Manual,Lucknow,White,First,Individual,1248,89.0,1750,FWD,4490.0,1730.0,1485.0,5.0,43.0
10,Maruti Suzuki,Swift VXi,4745,68000,Petrol,Manual,Mumbai,Blue,First,Individual,1197,85.0,4000,FWD,3850.0,1695.0,1530.0,5.0,42.0
4,Mercedes-Benz,CLA 200 D Urban Sport,40300,17000,Diesel,Automatic,Delhi,Red,First,Individual,2143,136.0,1400,FWD,4630.0,1777.0,1432.0,5.0,56.0
1,Mahindra,Thar LX 4-STR Hard Top Diesel AT,24375,15000,Diesel,Automatic,Delhi,Grey,First,Individual,2184,130.0,1600,AWD,3985.0,1820.0,1844.0,4.0,57.0
4,Land Rover,Discovery Sport HSE Petrol 7-Seater,66300,24444,Petrol,Automatic,Bangalore,Blue,Second,Individual,1999,236.0,1750,AWD,4600.0,2069.0,1724.0,7.0,65.0
8,Ford,Ecosport Titanium 1.5 TDCi,7735,43000,Diesel,Manual,Mumbai,Silver,First,Individual,1498,89.0,2000,FWD,3999.0,1765.0,1708.0,5.0,52.0
3,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],67600,18000,Diesel,Automatic,Noida,White,First,Individual,1950,192.0,1600,RWD,5063.0,1860.0,1494.0,5.0,80.0
9,Land Rover,Range Rover Sport SDV6 SE,78000,82000,Diesel,Automatic,Ludhiana,White,First,Individual,2993,289.0,2000,AWD,4879.0,2073.0,1780.0,5.0,77.0
4,Mercedes-Benz,GLE 250 d,75075,57000,Diesel,Automatic,Dehradun,Black,First,Individual,2143,201.0,1600,AWD,4819.0,2141.0,1796.0,5.0,93.0
2,Mercedes-Benz,C-Class C200 Progressive,64675,2610,Petrol,Automatic,Bangalore,White,First,Individual,1991,201.0,1200,RWD,4686.0,1810.0,1442.0,5.0,66.0
6,Maruti Suzuki,Ciaz VDi+ SHVS,8450,92000,Diesel,Manual,Jalandhar,White,Second,Individual,1248,89.0,1750,FWD,4490.0,1730.0,1485.0,5.0,43.0
6,Maruti Suzuki,Ignis Zeta 1.2 AMT,6773,40879,Petrol,Automatic,Mumbai,Red,First,Individual,1197,82.0,4200,FWD,3700.0,1690.0,1595.0,5.0,32.0
7,Ford,Ecosport Titanium 1.5L TDCi,7410,80000,Diesel,Manual,Gurgaon,Black,First,Individual,1498,99.0,1750,FWD,3999.0,1765.0,1708.0,5.0,52.0
1,Mercedes-Benz,GLC 220d 4MATIC Progressive,105300,5500,Diesel,Automatic,Hyderabad,White,UnRegistered Car,Individual,1950,192.0,1600,AWD,4658.0,1890.0,1644.0,5.0,66.0
5,Renault,Kwid 1.0 RXT [2016-2019],3887,19000,Petrol,Manual,Kolkata,Red,First,Individual,999,67.0,4250,FWD,3679.0,1579.0,1478.0,5.0,28.0
11,Skoda,Rapid Ambition 1.6 TDI CR MT,4550,130000,Diesel,Manual,Nashik,White,First,Individual,1598,105.0,2500,FWD,4386.0,1699.0,1466.0,5.0,55.0
6,Maruti Suzuki,Swift DZire VDI,7475,35000,Diesel,Manual,Patna,White,First,Individual,1248,74.0,2000,FWD,3995.0,1695.0,1555.0,5.0,42.0
10,Honda,Brio VX AT,4355,64418,Petrol,Automatic,Mumbai,Silver,Second,Individual,1198,87.0,4500,FWD,3610.0,1680.0,1500.0,5.0,35.0
4,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],6240,10265,Petrol,Manual,Hyderabad,Grey,First,Individual,1197,81.0,4000,FWD,3765.0,1660.0,1520.0,5.0,43.0
2,Maruti Suzuki,Wagon R LXi 1.0 CNG,8775,15000,CNG,Manual,Pune,White,First,Individual,998,58.0,3500,FWD,3655.0,1620.0,1675.0,5.0,60.0
11,Ford,Fiesta Titanium Diesel,4550,85000,Diesel,Manual,Jaipur,Silver,First,Individual,1498,89.0,2000,FWD,4320.0,1764.0,1486.0,5.0,40.0
5,Mercedes-Benz,GLA 200 d Style,32500,90000,Diesel,Automatic,Mumbai,Bronze,Second,Individual,2143,134.0,1600,FWD,4424.0,1804.0,1494.0,5.0,50.0
6,Maruti Suzuki,Wagon R LXI CNG,5200,43000,CNG,Manual,Agra,Grey,First,Individual,998,58.0,3500,FWD,3599.0,1495.0,1700.0,5.0,35.0
6,Toyota,Fortuner 2.8 4x4 AT [2016-2020],35750,219000,Diesel,Automatic,Jaipur,White,Second,Individual,2755,174.0,1600,AWD,4795.0,1855.0,1835.0,7.0,80.0
6,Maruti Suzuki,Vitara Brezza ZDi Plus,10270,50000,Diesel,Manual,Delhi,White,First,Individual,1248,89.0,1750,FWD,3995.0,1790.0,1640.0,5.0,48.0
9,Maruti Suzuki,Alto 800 Std,2340,48000,Petrol,Manual,Ranchi,Silver,Third,Individual,796,47.0,3500,FWD,3395.0,1490.0,1475.0,5.0,35.0
4,Hyundai,Xcent SX 1.1 CRDi,7163,39000,Diesel,Manual,Jaipur,White,First,Individual,1120,71.0,1500,FWD,3995.0,1660.0,1520.0,5.0,43.0
5,Maruti Suzuki,Vitara Brezza VDi,11180,33030,Diesel,Manual,Jaipur,Red,First,Individual,1248,89.0,1750,FWD,3995.0,1790.0,1640.0,5.0,48.0
10,Honda,City 1.5 E MT,4875,86000,Petrol,Manual,Mumbai,Purple,Second,Individual,1497,116.0,4800,FWD,4440.0,1695.0,1485.0,5.0,42.0
6,Maruti Suzuki,Ciaz Alpha 1.4 AT,9425,55000,Petrol,Automatic,Noida,White,First,Individual,1373,91.0,4000,FWD,4490.0,1730.0,1485.0,5.0,43.0
6,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],5200,35000,Petrol,Manual,Kolkata,Blue,First,Individual,1197,81.0,4000,FWD,3765.0,1660.0,1520.0,5.0,43.0
1,Jeep,Compass Limited (O) 1.4 Petrol DCT,29575,2000,Petrol,Automatic,Kolkata,Green,First,Individual,1368,161.0,2500,FWD,4405.0,1818.0,1640.0,5.0,60.0
5,Jeep,Compass Limited 2.0 Diesel [2017-2020],16250,90000,Diesel,Manual,Ludhiana,Silver,First,Individual,1956,171.0,1750,FWD,4395.0,1818.0,1640.0,5.0,60.0
11,Honda,City 1.5 S MT,6487,96506,Petrol,Manual,Bangalore,Silver,Second,Individual,1497,116.0,4800,FWD,4440.0,1695.0,1485.0,5.0,42.0
9,Volkswagen,Vento Highline Petrol AT,5187,88000,Petrol,Automatic,Faridabad,Silver,First,Individual,1598,103.0,3800,FWD,4384.0,1699.0,1466.0,5.0,55.0
15,Mercedes-Benz,E-Class 280 CDI Elegance,4355,140987,Diesel,Automatic,Jalandhar,Gold,Second,Individual,2987,198.0,1400,RWD,4818.0,1822.0,1420.0,5.0,80.0
8,Maruti Suzuki,Swift DZire VXI,5850,52000,Petrol,Manual,Roorkee,White,First,Individual,1197,85.0,4000,FWD,3995.0,1695.0,1555.0,5.0,42.0
8,Maruti Suzuki,Celerio VXi AMT,5330,54443,Petrol,Automatic,Mumbai,White,First,Individual,998,67.0,3500,FWD,3600.0,1600.0,1560.0,5.0,35.0
3,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],79300,9500,Diesel,Automatic,Mumbai,Silver,First,Corporate,1950,192.0,1600,RWD,5063.0,1860.0,1494.0,5.0,80.0
6,Audi,A4 30 TFSI Technology Pack,39000,42000,Petrol,Automatic,Pune,White,First,Individual,1395,148.0,1500,FWD,4726.0,1842.0,1427.0,5.0,54.0
5,Datsun,Redigo T(O) 1.0,3250,25000,Petrol,Manual,Kolkata,Grey,Second,Individual,999,67.0,4250,FWD,3429.0,1560.0,1541.0,5.0,28.0
2,BMW,X3 xDrive 20d Luxury Line [2018-2020],80600,39000,Diesel,Automatic,Ahmedabad,White,First,Individual,1995,190.0,1750,AWD,4657.0,1881.0,1678.0,5.0,67.0
9,Maruti Suzuki,Swift VDi,7670,86000,Diesel,Manual,Coimbatore,White,First,Individual,1248,74.0,2000,FWD,3850.0,1695.0,1530.0,5.0,42.0
10,MINI,Countryman Cooper D,16900,50300,Diesel,Automatic,Delhi,Green,Second,Individual,1995,112.0,1750,FWD,4097.0,1789.0,1561.0,5.0,47.0
5,Mahindra,XUV500 W11 (O) AT,21320,43000,Diesel,Automatic,Mumbai,Bronze,First,Individual,2179,153.0,1750,FWD,4585.0,1890.0,1785.0,7.0,70.0
